"","popsize","genotype","media","mat","sd.ls","medianLS","Delta_LL","AvgLS","gompLoglik","gompRate","gompShape","weibLogLik","weibScale","weibShape"
"2515","660","BY4741","YPD","MATa","11.0088251593091","29","19.2482844238898","29.3015151515152","-2535.42242353945","0.00526921181333472","0.0820546280484362","-2516.17413911556","32.8370102807956","2.91105848352815"
"2516","80","BY4741","YPD","MATa","12.2757092656467","30","-1.51490172242393","31.375","-311.399630777775","0.00405129785091344","0.0833855809625418","-312.914532500199","35.234998719135","2.86395729019539"
"2517","720","BY4741","YPD","MATa","10.4311170978832","18","61.503600774287","20.7263888888889","-2718.96111647864","0.0174556286049201","0.0613593629589725","-2657.45751570435","23.5004487377754","2.1260484992757"
"2518","100","BY4741","YPD","MATa","10.2321734610675","28","5.30169825784611","29.36","-378.120368651549","0.00430929103353696","0.0907962544476649","-372.818670393703","32.8425703766617","3.17071043893854"
"2519","420","BY4741","YPD","MATa","10.8216368795489","24","24.4871937342459","25.1071428571429","-1605.74372366192","0.00913583172019502","0.0745717402081691","-1581.25652992767","28.3720212917762","2.51410061101447"
"2520","179","BY4742","YPD","MATalpha","9.6702392465521","26","10.6366439459537","26.5865921787709","-669.745980052354","0.00610763483450123","0.0887309052508414","-659.109336106401","29.755279885581","2.97148424463011"
"2521","450","BY4742","YPD","MATalpha","10.1575912126233","26","24.9709354939218","26.8133333333333","-1702.63606222178","0.00662088755028777","0.0833134528355612","-1677.66512672786","30.0773044195788","2.8594703720946"
"2522","448","BY4742","YPD","MATalpha","10.7823700009028","28","17.2876721814864","27.5022321428571","-1716.52882581739","0.00681362215142005","0.0784412195031735","-1699.24115363591","30.857931017248","2.75029080682946"
"2523","485","BY4742","YPD","MATalpha","10.1407009687202","27","25.9401443497011","27.3917525773196","-1831.91894572285","0.0058556096142854","0.0862742418149151","-1805.97880137314","30.7143643401654","2.95088149667682"
"2524","500","BY4742","YPD","MATalpha","10.0498955617262","26","48.5105149177825","26.76","-1905.11569417761","0.00780703757052152","0.0763265430932038","-1856.60517925983","30.0248821731115","2.85272168111927"
"2525","1016","BY4742","YPD","MATalpha","10.682133260093","25","91.0695494141805","26.1417322834646","-3917.3408119089","0.00937086390581979","0.069410076191142","-3826.27126249472","29.4320923774686","2.60242076192098"
"2526","450","BY4742","YPD","MATalpha","10.928365431174","28.5","12.457073752161","28.5422222222222","-1722.30823459635","0.00548232458160275","0.0833458031438329","-1709.85116084419","32.0376118897323","2.8640806600433"
"2527","220","BY4741","YPD","MATa","14.1997228675183","38","0.157059074076187","37.6272727272727","-893.562957661277","0.00341122121052251","0.0696047025606582","-893.4058985872","42.2027056033383","2.95208227380565"
"2528","1339","BY4742","YPD","MATalpha","9.90770386934704","17","78.5166894484464","19.6796116504854","-4978.64974952779","0.0178986488787225","0.0663044090753564","-4900.13306007935","22.2348574695621","2.09211757918254"
"2529","97","BY4742","YPD","MATalpha","9.81436372849453","29","2.08022959865741","27.6185567010309","-360.903165836049","0.00461778899529013","0.0962102433297995","-358.822936237392","30.8381561896244","3.11330070381007"
"2530","400","BY4742","YPD","MATalpha","8.92931866547353","24","28.3715809107489","24.96","-1473.47428923647","0.00685328935224317","0.0921202403924398","-1445.10270832572","27.8882849841919","2.97812626109509"
"2531","120","BY4742","YPD","MATalpha","10.2948002974932","18.5","-4.09449700011606","19.3166666666667","-443.259439656443","0.0163077638836696","0.0736299667873629","-447.353936656559","21.6592541510577","1.90514019818743"
"2532","357","BY4742","YPD","MATalpha","9.07226449500808","24","38.2791564759327","24.7002801120448","-1329.45370841696","0.00881499688008622","0.0812685227810965","-1291.17455194103","27.6656415703529","2.90565872060972"
"2533","160","BY4742","YPD","MATalpha","8.57666132576397","22","-2.37750472531843","22.525","-572.356119870616","0.00679106966645813","0.107210702110025","-574.733624595934","25.1303712308023","2.81129115758866"
"2534","484","BY4742","YPD","MATalpha","11.4270633426557","29","17.0762382093776","29.6570247933884","-1881.62728252912","0.00579129860248634","0.0763306172717682","-1864.55104431975","33.2551817535693","2.79643099186043"
"2535","340","BY4742","YPD","MATalpha","12.0756519111228","29","18.5915875162775","30.1676470588235","-1346.68831442202","0.00715913681878418","0.0655840964903311","-1328.09672690574","33.857834038104","2.66019111946895"
"2536","400","BY4742","YPD","MATalpha","9.48490919863051","24","-4.02439168676506","23.1375","-1469.00344756741","0.00813041818215524","0.0924754247135199","-1473.02783925417","25.9222086123098","2.60133480240183"
"2537","504","BY4742","YPD","MATalpha","11.2778907322911","27","28.0458484464862","28.6607142857143","-1959.47014713694","0.00684359383437193","0.0731525627876579","-1931.42429869045","32.1920353662046","2.72501332487304"
"2538","80","BY4742","YPD","MATalpha","10.7808726543761","25","2.3621229601257","25.525","-305.256247875692","0.00856610518817511","0.0761711258751503","-302.894124915566","28.6890013348812","2.53573210057338"
"2539","715","BY4742","YPD","MATalpha","10.46210749927","29","26.3564822221515","28.8839160839161","-2717.54634280635","0.00500054227207366","0.0864649009830359","-2691.1898605842","32.3108656275163","3.01658789721542"
"2540","260","BY4742","YPD","MATalpha","12.0085227382313","28","16.6998870487915","28.5038461538462","-1025.88790912722","0.00832824464448013","0.0646361837207934","-1009.18802207843","32.1171586311099","2.54393177735754"
"2541","1567","BY4742","YPD","MATalpha","12.3916913433669","30","99.28068327456","30.643267389917","-6236.45206835543","0.00690437898604213","0.0651259392331533","-6137.17138508087","34.4981200516712","2.66486534506077"
"2542","279","BY4742","YPD","MATalpha","10.0757145002984","18","24.3560065098096","19.9605734767025","-1045.18403062783","0.0189228859026236","0.0611807996842311","-1020.82802411802","22.6126815250712","2.11380981134389"
"2543","533","BY4742","YPD","MATalpha","10.7576688962982","29","37.3846392624976","28.9249530956848","-2054.48310752842","0.00618517494599111","0.077131834413769","-2017.09846826592","32.4310379652692","2.90533553173124"
"2544","200","BY4742","YPD","MATalpha","10.5135937369832","23","15.2026934250911","23.955","-762.424208175081","0.0113271202548826","0.0696808199555618","-747.22151474999","27.0505919292396","2.44199228692374"
"2545","424","BY4742","YPD","MATalpha","13.137579942111","17","-19.3264750651192","17.6674528301887","-1612.81635795476","0.0338136002203549","0.033019636856424","-1632.14283301988","18.7028267289932","1.20123471803035"
"2546","285","BY4742","YPD","MATalpha","11.8978925360796","17","-15.0631566577047","17.1964912280702","-1067.14359253055","0.0309206190111683","0.0425646105563567","-1082.20674918825","18.5338489925214","1.31424615078055"
"2547","125","BY4742","YPD","MATalpha","12.652537677376","11","-2.36394914776179","14.728","-458.827025732716","0.052356656452569","0.0189478767705098","-461.190974880478","14.8286805627693","1.017616491458"
"2548","274","BY4742","YPD","MATalpha","9.41406868359445","17","12.5347039880922","18.9270072992701","-1006.75074657084","0.0186725189778065","0.0690425061569416","-994.21604258275","21.2977709276972","2.08076089989241"
"2549","268","BY4742","YPD","MATalpha","13.3446610791319","22","-30.3706391817341","20.0783582089552","-1035.07946895669","0.0223325550879404","0.0467817595961653","-1065.45010813842","21.1979064482386","1.22141202000318"
"2550","206","BY4742","YPD","MATalpha","12.3385582198196","21","-26.0563000800945","19.8834951456311","-785.234587137394","0.0200390150268371","0.0552331234895139","-811.290887217489","21.3438321179447","1.34814626341206"
"2551","934","BY4742","YPD","MATalpha","10.030600558942","24","56.5055788611303","24.7730192719486","-3528.27134384755","0.0091114550081885","0.0775291219161779","-3471.76576498642","27.8310678995996","2.62757476424529"
"2552","80","BY4741","YPD","MATa","11.2716107482808","11","-2.21253581111648","15.8375","-293.64557174035","0.0338803754982653","0.0450995204827476","-295.858107551467","17.2906187212258","1.36653307355481"
"2553","80","BY4741","YPD","MATa","18.6336941308487","39","-1.78980363459749","38.225","-344.344025755731","0.00670998631249124","0.0444697946390226","-346.133829390328","43.0301296047939","2.15504710268894"
"2554","240","BY4742","YPD","MATalpha","10.5985315158699","24","22.7353223208494","24.85","-921.240882486367","0.0107246794686984","0.0682778305155029","-898.505560165517","28.0493649281211","2.50707859915645"
"2555","120","BY4742","YPD","MATalpha","13.3777036587776","30.5","3.18299265251414","30.9416666666667","-483.22823082227","0.00736891040167704","0.0608752573890901","-480.045238169756","34.8106656960147","2.46792413664316"
"2556","880","BY4741","YPD","MATa","9.95881989242745","28","17.6801096700297","27.7829545454545","-3301.43698129354","0.00512006533771755","0.0908094612378849","-3283.75687162351","30.9857683447393","3.01402455580047"
"2557","840","BY4741","YPD","MATa","10.9609049909259","22","10.1359950580045","22.1666666666667","-3186.10371223171","0.0132056700706527","0.0692087996087261","-3175.96771717371","25.0186966225037","2.13065373387794"
"2558","100","BY4741","YPD","MATa","11.2592005026821","27.5","2.5371327190922","28.59","-384.861851392682","0.00571249492191567","0.0810241655768136","-382.32471867359","32.1302901615192","2.78951565103961"
"2559","197","BY4741","YPD","MATa","10.4003014164738","26","5.62844137516163","25.9543147208122","-744.120293747784","0.00696069025843233","0.0843873662702807","-738.491852372622","29.1718398460052","2.7141770811974"
"2560","4059","BY4742","YPD","MATalpha","9.66135106062941","26","191.524022195747","26.0906627248091","-15146.6082224347","0.00630436386075127","0.0894918778189808","-14955.0842002389","29.2170571866673","2.92730524687914"
"2561","409","BY4742","YPD","MATalpha","11.1274982031706","22","-6.95888378013774","21.8606356968215","-1553.96389882624","0.0143254602666546","0.0661598530333578","-1560.92278260638","24.5350935010916","2.00499381213622"
"2562","139","BY4742","YPD","MATalpha","12.3903889822085","32","4.12255468944852","33","-548.15242598865","0.00414892121723703","0.0770110408236069","-544.029871299201","37.0673014629017","2.96460921787266"
"2563","139","BY4742","YPD","MATalpha","10.4930479788156","25","12.6792911612391","25.7985611510791","-531.766230385356","0.00870686150197671","0.0743447448907229","-519.086939224117","29.0991716405113","2.65375739519771"
"2564","79","BY4742","YPD","MATalpha","12.2093738098357","33","3.71354904035564","33.5696202531646","-312.467054886823","0.00436603085228879","0.0738352633643657","-308.753505846468","37.5806755310414","3.02133807728288"
"2565","504","BY4742","YPD","MATalpha","10.9415314302059","28","20.5193397242767","29.0674603174603","-1936.80766496298","0.00544676330743039","0.0815297010155638","-1916.28832523871","32.6020535458232","2.8961576763447"
"2566","200","BY4742","YPD","MATalpha","10.1807336024187","31","9.47540243400545","30.53","-754.889422488554","0.00356577508604205","0.0937414565554134","-745.414020054549","34.0648156038627","3.33221394619722"
"2567","264","BY4742","YPD","MATalpha","9.37209378082705","22","22.5588275136492","22.9810606060606","-981.670103329801","0.0103192575716694","0.0807315291789957","-959.111275816152","25.8777612287388","2.62355538905513"
"2568","331","BY4742","YPD","MATalpha","11.7204530415909","25","20.9174752297081","27.3353474320242","-1300.8431500349","0.00968235953550277","0.0624615095296631","-1279.92567480519","30.7499911033709","2.45916079692395"
"2569","320","BY4742","YPD","MATalpha","12.1646356340713","28","11.027662063045","29.646875","-1263.86178022272","0.00705765654492125","0.0675967616443542","-1252.83411815967","33.2884716947906","2.5883261763543"
"2570","324","BY4742","YPD","MATalpha","10.9731454240985","26","31.2260873648243","27.5895061728395","-1262.38290090508","0.00901115559642927","0.0657148701376439","-1231.15681354026","31.0042676752986","2.67142172806395"
"2571","309","BY4742","YPD","MATalpha","9.82761196212352","24","17.8516586940132","24.504854368932","-1157.21773812025","0.00828540124850787","0.0835842345298282","-1139.36607942624","27.5646003303763","2.68831872447504"
"2572","289","BY4742","YPD","MATalpha","9.16156143880093","23","23.8141514157114","23.7439446366782","-1069.17704535959","0.00857210868033722","0.0867449459633679","-1045.36289394388","26.6769884920273","2.78351664110234"
"2573","297","BY4742","YPD","MATalpha","10.3890907173441","21","20.6147906454178","22.4175084175084","-1126.81371316972","0.0138273641849685","0.06633744279199","-1106.1989225243","25.2964300997366","2.27763661051669"
"2574","300","BY4742","YPD","MATalpha","11.1802277096129","26","25.9558509017218","27.55","-1169.39785623004","0.00871589503195111","0.0669551376087611","-1143.44200532832","31.0112179955085","2.63650894936763"
"2575","274","BY4742","YPD","MATalpha","12.2562892110102","25","18.8928464242106","27.1021897810219","-1082.64984786908","0.0101783235361464","0.0603721749153775","-1063.75700144487","30.6552245312632","2.37982292834093"
"2576","323","BY4742","YPD","MATalpha","11.012518377979","27","28.541275483894","28.5077399380805","-1253.78549221282","0.00700842048393342","0.0729254172330031","-1225.24421672892","32.0760174343618","2.79391376599251"
"2577","310","BY4742","YPD","MATalpha","10.1919099637229","28","22.191390006712","28.6806451612903","-1176.87636699423","0.00517543446057728","0.0860174069399715","-1154.68497698752","32.1310923208941","3.07465667871313"
"2578","1544","BY4742","YPD","MATalpha","9.94010856310604","25","91.4828656790032","24.5751295336788","-5816.21475590395","0.009212117451291","0.0781382375325574","-5724.73189022495","27.6115406355507","2.63992363767828"
"2579","429","BY4742","YPD","MATalpha","10.8382317715833","30","6.96283260319569","29.2773892773893","-1637.36494433291","0.00478180877945033","0.0862862076453822","-1630.40211172971","32.7681175775388","2.96435210402343"
"2580","421","BY4742","YPD","MATalpha","11.5661090435557","27","0.579708382852459","27.8574821852732","-1631.68732012458","0.00699955587757286","0.0748871237649967","-1631.10761174173","31.2473358022306","2.55934553861453"
"2581","729","BY4742","YPD","MATalpha","11.5392718930382","29","33.9817450907808","29.0205761316872","-2841.56070240837","0.00659456257578059","0.0731764029736319","-2807.57895731759","32.627566770773","2.72259749467764"
"2582","1359","BY4742","YPD","MATalpha","10.9226508678382","28","74.2747889457869","28.4120676968359","-5237.55521255536","0.00639320747843663","0.077380566114882","-5163.28042360957","31.8968610769372","2.81314375276827"
"2583","284","BY4742","YPD","MATalpha","10.7852003670146","28","19.3302195137783","28.4683098591549","-1092.79095605504","0.00621100162175482","0.078458385852609","-1073.46073654127","31.9744113164496","2.8620679784925"
"2584","184","BY4742","YPD","MATalpha","10.9384210741383","30","0.568968722709428","29.8315217391304","-703.559785979127","0.00449590140592423","0.0865156879497184","-702.990817256418","33.3173365974628","2.96681784578234"
"2585","386","BY4742","YPD","MATalpha","12.2092085561842","27","6.56925991699654","28.2279792746114","-1517.93691882552","0.00789431849870939","0.0676329066495457","-1511.36765890852","31.7418541062697","2.45231405355207"
"2586","80","BY4742","YPD","MATalpha","10.1894708623999","20","5.18857489356304","22.65","-302.570865304256","0.0130070809982612","0.0688778691591689","-297.382290410693","25.4871627366977","2.33301720145012"
"2587","280","BY4742","YPD","MATalpha","9.7221934020493","28","22.5733156078577","28.1285714285714","-1053.70672117884","0.00522015445891749","0.0885928406183706","-1031.13340557098","31.4532326207898","3.13871100763452"
"2588","100","BY4742","YPD","MATalpha","10.6281263968336","26","12.0281884704863","27.65","-387.407646167898","0.00809877305701021","0.0702338564060651","-375.379457697412","31.0999044742419","2.77248320605777"
"2589","80","BY4742","YPD","MATalpha","9.6705215651366","27","10.5612702737281","28","-305.278708775259","0.00709710386664292","0.0761458799417687","-294.717438501531","31.2554775999247","3.04108265614507"
"2590","225","BY4742","YPD","MATalpha","11.8399260642265","28","10.258239884938","29.5688888888889","-882.736810804161","0.00653224794242381","0.0712819925636154","-872.478570919223","33.2372714201295","2.69030495107661"
"2591","333","BY4742","YPD","MATalpha","9.9771755514169","26","23.4877205895675","26.5435435435435","-1257.80370109743","0.00685230106485884","0.0831080698773421","-1234.31598050786","29.7805522309349","2.87463679607421"
"2592","190","BY4742","YPD","MATalpha","10.0374736459421","25","8.92635546183908","25.1789473684211","-716.573918315255","0.00846352128365949","0.0795168201590327","-707.647562853415","28.2383373626567","2.67486863560697"
"2593","953","BY4742","YPD","MATalpha","9.49045411469026","25","58.7525751086951","25.6547743966422","-3556.84381832178","0.00698810957041849","0.0869734872165433","-3498.09124321309","28.7110839826737","2.8926425311714"
"2594","2737","BY4742","YPD","MATalpha","10.1224209137989","24","218.543995194996","25.3514797223237","-10404.8642294128","0.00920039627202947","0.0744315820857356","-10186.3202342178","28.4913327146255","2.66609272203227"
"2595","254","BY4742","YPD","MATalpha","11.4135428960121","27","-8.37095648590343","27.3070866141732","-978.399606490938","0.00699232864684348","0.0773050150574639","-986.770562976841","30.5139342013778","2.48946464293105"
"2596","276","BY4742","YPD","MATalpha","10.2510207082001","28","25.2232870756538","28.3188405797101","-1058.0850551602","0.00660411008699738","0.0772073123425168","-1032.86176808455","31.6886698655514","2.93991110704285"
"2597","140","BY4741","YPD","MATa","9.95689321564252","32","6.30171360961549","32.1357142857143","-526.049046675457","0.0028076091934971","0.0970237902777061","-519.747333065842","35.6601968508173","3.58965895406531"
"2598","500","BY4741","YPD","MATa","12.2995113707789","31","40.0837273082195","32.024","-1997.64096694014","0.00631024947361605","0.0646483305260765","-1957.55723963192","35.9602378355078","2.79090517928187"
"2599","79","BY4742","YPD","MATalpha","12.381106104884","24","4.04678062894192","27.2025316455696","-312.704787251034","0.0101223651693664","0.0600908108221078","-308.658006622092","30.6457672571933","2.3200890060659"
"2600","120","HHF2 WT","YPD","MATa","6.78313529053843","18","15.1757698197545","18.15","-413.929457424491","0.0135045815568427","0.102221165127824","-398.753687604737","20.3326152395169","2.8320994355125"
"2601","162","BY4742","YPD","MATalpha","9.64319552837473","20","5.75432788636692","20.7345679012346","-601.160389292387","0.0146050971171428","0.073085425586749","-595.40606140602","23.2849883430323","2.22077467591578"
"2602","90","BY4742","YPD","MATalpha","9.07302184188492","16","8.31028827919215","18.5222222222222","-328.312099328543","0.0189619330965143","0.0711258991681157","-320.001811049351","20.9792220791641","2.18618990149185"
"2603","90","BY4742","YPD","MATalpha","9.07923919002374","17","4.61665141085604","17.8333333333333","-325.413692897072","0.0191665747182901","0.0750773844623248","-320.797041486216","20.1689564696928","2.09041485058584"
"2604","50","BY4742","YPD","MATalpha","10.6366520741697","28","-4.65355396910317","26.62","-185.953238437539","0.00453777342182301","0.100535464706534","-190.606792406642","29.6917213485048","2.71067168380174"
"2605","49","BY4742","YPD","MATalpha","10.5446088362824","26","1.16608158906905","25.7551020408163","-185.753087941556","0.00766728794917012","0.080757316265334","-184.587006352487","28.8983910650993","2.6297895534447"
"2606","70","BY4742","YPD","MATalpha","8.70906574133853","26","6.18858469697622","25.5","-256.018292477553","0.00582687087990464","0.0975592749806868","-249.829707780577","28.4792772896335","3.1902727874392"
"2607","418","BY4742","YPD","MATalpha","12.3199212984022","18","-6.18145720473331","18.7296650717703","-1592.16582478539","0.0267617900098168","0.0433376849552745","-1598.34728199012","20.7323506174659","1.50592876908299"
"2608","150","BY4742","YPD","MATalpha","10.5415105743986","31","1.54395979967273","30.1933333333333","-566.308122985757","0.00374394968695044","0.0934249818850636","-564.764163186085","33.7108383821122","3.2204967478342"
"2609","90","BY4742","YPD","MATalpha","9.04666774306613","24","6.20705129205908","24.4222222222222","-330.225041377748","0.00684091982101863","0.0948201243806792","-324.017990085689","27.4001652226502","2.96242874785833"
"2610","80","BY4742","YPD","MATalpha","8.13562839411244","20","8.41606847815365","21.0375","-288.146742299743","0.0108039792544762","0.0915511147469735","-279.73067382159","23.619711573245","2.74627085893225"
"2611","60","BY4742","YPD","MATalpha","8.3744297385749","28.5","1.53627418253552","27.7333333333333","-214.316075324745","0.00289064383440166","0.118065196352319","-212.77980114221","30.6480243985123","3.69496816635032"
"2612","360","BY4742","YPD","MATalpha","9.14704619202271","21","35.6509591231143","23.325","-1338.47266478965","0.0100732251081366","0.0805957101666319","-1302.82170566654","26.1996961982312","2.69323338949481"
"2613","849","BY4742","YPD","MATalpha","12.0804682241281","28","65.857472422219","28.8551236749117","-3367.51294100635","0.00895120749993734","0.0606311908813374","-3301.65546858413","32.5093365489661","2.5562151364456"
"2614","160","BY4741","YPD","MATa","9.67249878285867","26","14.8401221664989","26.55","-602.446330819491","0.00678826738207649","0.083889642618064","-587.606208652992","29.7642400685067","2.9564719530683"
"2615","152","BY4742","YPD","MATalpha","14.3355918293819","19","-7.71187617863268","19.3355263157895","-591.003165170708","0.0296681469865804","0.032565021491705","-598.715041349341","20.4897804942818","1.20520910463753"
"2616","233","BY4742","YPD","MATalpha","13.1348311806264","17","-9.318225251782","18.2017167381974","-890.221336736171","0.0312162435743663","0.0354996192140542","-899.539561987953","19.5755455794635","1.28317920038572"
"2617","80","BY4742","YPD","MATalpha","10.6829377152471","29","4.49922513066736","30.5375","-306.146541328678","0.00426210144517364","0.0861616427308563","-301.64731619801","34.1572788286662","3.15474727238987"
"2618","199","BY4742","YPD","MATalpha","10.4913450712959","29","11.727785403227","28.8341708542714","-761.113985227052","0.00575890314881121","0.0808871800799551","-749.386199823825","32.2575489525535","2.97769922785191"
"2619","80","BY4741","YPD","MATa","11.8241332275257","25","0.0343056247641016","24.75","-309.160371565418","0.0103117270614423","0.0690904743003634","-309.126065940654","27.8929300344836","2.21444299190519"
"2620","380","BY4741","YPD","MATa","10.54806780796","24","23.2915941756874","25.3026315789474","-1447.68774074501","0.00879760409012263","0.0760222232347096","-1424.39614656932","28.532169038853","2.59337447732242"
"2621","240","BY4741","YPD","MATa","10.5363785033819","28.5","1.38147734147515","28.825","-909.621867803498","0.00479892734034379","0.0884395876660978","-908.240390462023","32.1803061861105","2.97895169549509"
"2622","1838","BY4742","YPD","MATalpha","15.2923452428338","31","88.9855707295574","33.0957562568009","-7636.41529054573","0.00806210729403508","0.0503339027011885","-7547.42971981617","37.4344136573214","2.32116891676683"
"2623","120","BY4742","YPD","MATalpha","11.1736359371523","17","1.1372591948022","19.0833333333333","-451.323992490658","0.0213389101037759","0.0569182534280594","-450.186733295855","21.4485602625933","1.76714750283708"
"2624","120","BY4742","YPD","MATalpha","9.8448432377235","21","9.12921830160786","23.5583333333333","-449.132896241437","0.0094419075818596","0.0814923147520639","-440.003677939829","26.6059201328352","2.59914891038202"
"2625","618","BY4741","YPD","MATa","12.3433881559589","33","-0.218894523356084","33.5679611650485","-2430.6756090432","0.00371142983365906","0.0793377360156708","-2430.89450356655","37.5550132734293","2.98970367329758"
"2626","937","BY4741","YPD","MATa","12.2760306155633","33","11.9545676546018","33.3265741728922","-3684.34503109758","0.00385545416854654","0.0788020670650368","-3672.39046344298","37.3341977760703","3.00372435415717"
"2627","260","BY4741","YPD","MATa","9.61410071618415","28","25.0052934598132","28.2730769230769","-981.928083047923","0.00586483315577359","0.0835471557342319","-956.92278958811","31.5387441741502","3.15898466337313"
"2628","120","MATŒ± WT","YPD","MATalpha","9.74082919988851","28","1.78383986455384","30.0833333333333","-444.360082794864","0.00284027381629079","0.105069942620235","-442.57624293031","33.4500028092759","3.47439068539265"
"2629","560","BY4741","YPD","MATa","13.0508275276573","34.5","-6.00331330318386","33.9071428571429","-2228.37562586683","0.00410308477917075","0.0742254699527996","-2234.37893917001","37.9895692959683","2.84705716316133"
"2630","160","BY4741","YPD","MATa","11.1979333223512","24","6.28424395013224","25.05","-614.518364789034","0.00956631916442323","0.0722062697703247","-608.234120838901","28.2987557893599","2.41557745132898"
"2631","160","BY4741","YPD","MATa","12.8048732861444","21","-3.80182063629638","21.85","-621.675337515342","0.0174816829797784","0.0531409952584699","-625.477158151639","24.4449831172223","1.72112671219835"
"2632","540","BY4741","YPD","MATa","11.6751749168173","29","20.3096760084586","29.8222222222222","-2105.61638102272","0.00573879081368825","0.0758232280056508","-2085.30670501426","33.521581583586","2.78731228322465"
"2633","154","BY4742","YPD","MATalpha","9.09994118840661","23","-0.37543127681522","22.6753246753247","-562.111752212802","0.00855401842549293","0.093109043813865","-562.487183489618","25.3315286525542","2.61896817073486"
"2634","244","BY4742","YPD","MATalpha","8.97924627448368","17","11.6553079361644","17.6885245901639","-883.686289367794","0.0211264124967363","0.0698512837128857","-872.03098143163","19.9222766804146","2.04709473092824"
"2635","50","BY4742","YPD","MATalpha","8.72163624416372","22.5","7.84640334018488","23.88","-185.869349736068","0.009761173757553","0.0800651442939009","-178.022946395883","26.7791141298843","2.86824463798979"
"2636","89","BY4742","YPD","MATalpha","7.89059511809287","19","12.0048072011","20.3820224719101","-320.189491800417","0.0128041039401271","0.0863680150013276","-308.184684599317","22.8913278094126","2.72514029622607"
"2637","110","BY4742","YPD","MATalpha","9.02052612524977","19.5","8.311151827179","20.2272727272727","-401.745076313515","0.0137811161765824","0.080694420815471","-393.433924486336","22.8639548816392","2.41998380684959"
"2638","199","BY4742","YPD","MATalpha","9.04419830434833","22","15.9872510840596","22.6984924623116","-732.006065387533","0.00957811432707256","0.0867833901263474","-716.018814303474","25.5455897995615","2.70567020885187"
"2639","176","BY4742","YPD","MATalpha","8.54941328586164","21","22.7639162279609","22.0681818181818","-648.679975746084","0.012229163269078","0.0778609717703889","-625.916059518123","24.7438031215396","2.68478800853048"
"2640","216","BY4742","YPD","MATalpha","10.3335823509213","16","4.9198345653009","18.337962962963","-800.314787457469","0.0217075427848688","0.0613445686872832","-795.394952892168","20.6587635915205","1.84731966825527"
"2641","288","BY4742","YPD","MATalpha","10.7148206893154","23","22.1611021929893","24.8020833333333","-1105.70170815133","0.0106965343891442","0.0684859231013247","-1083.54060595834","27.9681674248341","2.46421963705411"
"2642","198","BY4742","YPD","MATalpha","10.9850819212555","15","3.20063301475761","18.0555555555556","-739.668850586671","0.0250128098260417","0.0527539088145275","-736.468217571914","20.2432395018493","1.69337290900203"
"2643","1056","BY4742","YPD","MATalpha","11.3395442622","28","41.1242904163523","28.6524621212121","-4087.32191328543","0.00615183348860735","0.0774954397774229","-4046.19762286908","32.2263063334158","2.74875398846231"
"2644","177","BY4742","YPD","MATalpha","9.5008852613781","19","6.50709110323749","20.1073446327684","-651.464582790026","0.0146203704807487","0.0768237358160826","-644.957491686789","22.6595377771769","2.22476720085223"
"2645","80","BY4742","YPD","MATalpha","9.88489930030727","28","5.83843319750036","27.6875","-301.134312547314","0.00547424050991992","0.0882548604365719","-295.295879349813","31.0085506665678","3.06731160548232"
"2646","120","BY4742","YPD","MATalpha","9.19200724536701","25","3.25130950804885","25.6666666666667","-440.933491567986","0.00557270084314697","0.098003742169824","-437.682182059937","28.633045753753","3.01384194263455"
"2647","760","BY4742","YPD","MATalpha","9.46596024187414","22","55.5236343193765","22.5184210526316","-2829.55810201532","0.0115182010562094","0.0773036404621572","-2774.03446769594","25.3460670134592","2.53046182244348"
"2648","70","BY4742","YPD","MATalpha","10.8828221434232","18","4.03116171822626","19.6428571428571","-264.334291921117","0.0212229637939113","0.0548019715263504","-260.303130202891","22.2020349468629","1.91754057204312"
"2649","98","BY4742","YPD","MATalpha","12.5350591867564","20","-0.436691507865817","20.1632653061224","-377.432217632116","0.0226302726715716","0.046476657672866","-377.868909139982","22.5178991534772","1.63219561542441"
"2650","139","BY4742","YPD","MATalpha","9.46187384272149","18","11.426392908387","19.5107913669065","-512.998593582915","0.0176268501974642","0.0690743170680747","-501.572200674528","22.0809287106329","2.20108272966886"
"2651","4028","BY4742","YPD","MATalpha","9.89854074263702","26","281.312141721684","26.4093843098312","-15204.4914578482","0.00710082246095933","0.0822754822787544","-14923.1793161265","29.6052860734639","2.86909387700535"
"2652","138","BY4742","YPD","MATalpha","12.4933664827438","31","7.88223688442713","32.2753623188406","-548.821750698713","0.00541188735667235","0.0694705824065047","-540.939513814286","36.3045770552126","2.8341934374285"
"2653","1762","BY4742","YPD","MATalpha","11.1497380179265","25","44.7319343660629","25.1475595913734","-6771.94607824819","0.00974392871680083","0.0711056488628856","-6727.21414388213","28.3180541321467","2.39320888854077"
"2654","120","BY4742","YPD","MATalpha","12.221622937519","21","0.0261162735410494","21.1","-463.795408768236","0.02041275750638","0.0486530107847612","-463.769292494695","23.5998406195326","1.74333763244873"
"2655","160","BY4742","YPD","MATalpha","9.39613655049093","17","8.04194403218992","19.14375","-585.877038643868","0.0166951565908411","0.0747452898896972","-577.835094611678","21.6355314718243","2.16172473655751"
"2656","130","BY4742","YPD","MATalpha","7.53548552114301","20","8.45916688239259","21.2307692307692","-454.925634583462","0.00729647274366555","0.114029607658638","-446.46646770107","23.7292462949155","3.04514506250149"
